team_id,margin,their_score,teleop_points,score,foul_count,auto_points,teleop_total_note_points,auto_leave_points,teleop_amp_note_count,ensemble_bonus_on_stage_robots_threshold,adjust_points,foul_points,auto_amp_note_points,end_game_harmony_points,end_game_park_points,auto_speaker_note_count,teleop_speaker_note_count,end_game_on_stage_points,melody_bonus_threshold_non_coop,auto_speaker_note_points,melody_bonus_threshold,end_game_note_in_trap_points,tech_foul_count,total_points,end_game_spot_light_bonus_points,auto_amp_note_count,teleop_speaker_note_amplified_count,ensemble_bonus_stage_points_threshold,teleop_speaker_note_points,teleop_amp_note_points,rp,auto_total_note_points,melody_bonus_threshold_coop,teleop_speaker_note_amplified_points,end_game_total_stage_points
5109,-5.975850231605302,22.490425576513005,7.5778575832859305,16.514575344907705,-0.13452117308819492,8.516868233741086,6.948290538264297,1.7411522929251098,0.6496550255720838,0.6666666666666659,0.0,0.41984952788068786,0.01629691169800765,-0.04297886664519572,0.6621385904691102,1.3518838058235931,2.987990097205441,-0.22223931086122414,6.9999999999999964,6.759419029117966,6.453460340585096,0.29140211756077106,0.44241162192921824,16.514575344907705,-0.058755485501824266,0.008148455849003824,0.0645310636562661,3.3333333333333317,5.975980194410882,0.6496550255720838,0.4330419707800627,6.7757159408159735,5.9999999999999964,0.32265531828133076,0.6295670450216366
8080,1.9157946555159686,14.59323948768899,9.633974596662057,16.509034143204946,0.29381256022937885,4.903550392707206,7.716534758709066,0.5315221847078619,1.024135129498756,0.6666666666666665,0.0,1.9715091538356844,-0.027711652313796672,-0.03391637479780256,0.6855087743881139,0.8799479720626284,3.718516782034256,0.7556636211893102,7.0,4.399739860313144,5.994194361580301,0.3745028890634189,0.011729419701605806,16.509034143204946,0.13568092810994473,-0.013855826156898336,-0.14892678697163986,3.3333333333333326,7.437033564068512,1.024135129498756,0.9638731228725125,4.372028207999348,5.9999999999999964,-0.7446339348581986,1.9174398379529856
8736,-7.014297765889391,22.489467424551062,5.972112331428262,15.475169658661663,0.2668349576707985,7.941931851257942,5.448117959215509,1.302658111343636,1.1556030110449007,0.666666666666665,0.0,1.5611254759754698,-0.014207856955210567,-0.0505660271937066,0.5619400748718735,1.3306963193739043,3.08496507628234,0.33418949493830924,6.999999999999975,6.65348159686952,5.833027709702815,-0.20792121942663894,-0.023090189363349084,15.475169658661663,-0.11364795097709082,-0.007103928477605283,-0.37548304087881407,3.333333333333325,6.16993015256468,1.1556030110449007,0.06679580956014061,6.6392737399143105,5.999999999999982,-1.8774152043940684,0.5239943722127465
9500,-0.7208071436365757,15.803220694487466,15.371951528969603,15.082413550850882,-0.011761781612716453,3.392737096280764,12.74380707703343,2.1451988805258795,2.4049869626980547,0.6666666666666667,0.0,-3.682275074399486,0.16834966587987352,0.1277381531593727,0.9007559266047017,0.21583770997500265,3.059038808763608,1.362515675860734,7.000000000000004,1.079188549875016,6.2944425709531515,0.048094171657084385,0.26374430589538406,15.082413550850882,0.18904052465429344,0.08417483293993676,0.844148499361629,3.333333333333333,6.118077617527216,2.4049869626980547,0.9095810267288933,1.247538215754889,6.0000000000000036,4.220742496808148,2.628144451936188
342,-12.59953069716705,27.56511780177345,9.098904112291166,14.96558710460639,0.04150169582787859,2.5575114857834214,7.981505683036442,1.7225528301058866,0.22526977358532982,0.666666666666667,0.0,3.309171506531806,-0.008965555822170122,-0.1203446971350024,0.15958444245714257,0.16878484229994095,2.8121272166625193,0.8693922375952223,7.0000000000000036,0.8439242114997061,6.975555758668616,0.1327376154955792,0.11815312629081881,14.96558710460639,0.07602883084178352,-0.004482777911085061,0.42639629522521433,3.333333333333334,5.624254433325039,0.22526977358532982,-0.08435942287993065,0.8349586556775361,5.999999999999999,2.1319814761260725,1.1173984292547257
8849,-6.636625647069515,21.53296398801909,10.703600279518767,14.896338340949583,0.02712931339818711,4.022406771394973,7.8413398041612155,0.7153561940107319,1.7214613197493214,0.6666666666666689,0.0,0.17033129003583752,0.0069087313435623335,-0.027971754059788467,0.28987035479219514,0.6600283692081361,1.845847859815947,2.1074439170828416,7.000000000000021,3.3001418460406793,6.717033184879279,0.3482593431866879,0.05769267822911006,14.896338340949583,0.14465861435561345,0.0034543656717811668,0.4856365529560004,3.333333333333343,3.691695719631894,1.7214613197493214,0.892191004053636,3.307050577384242,6.000000000000017,2.4281827647800007,2.8622604753575507
2815,-2.3783366604133085,16.77666333882955,3.778389036136182,14.398326678416247,-0.18646684707943648,11.047566794868612,1.8876448263260368,1.6722931889124864,0.7527039373548089,0.6666666666666641,0.0,-0.42762915258854883,-0.010180512754884677,0.16025257224349065,0.12250304824258737,1.8770908237422024,1.781885645183607,1.3285758254507996,6.999999999999975,9.38545411871101,5.911363909549037,0.23204387321211914,0.3219319625010004,14.398326678416247,0.047368890661149084,-0.005090256377442338,-0.48576608027919677,3.333333333333322,3.563771290367214,0.7527039373548089,0.5233375318920577,9.375273605956124,5.999999999999978,-2.4288304013959836,1.8907442098101468
9477,-0.8640415960370129,14.770293389370226,6.631744093662431,13.906251793333201,-0.017406186444394334,3.0324965339786405,4.261940349224981,0.7534383859981457,1.3364804099173935,0.6666666666666665,0.0,4.242011165692136,-0.008965708943994882,-0.014909042126742994,0.7766061573929312,0.4576047713848981,1.9600621702459176,1.523558860177972,7.0,2.2880238569244904,5.429191212084412,-0.11755592846246729,-0.21404961227850014,13.906251793333201,0.20210369745575352,-0.004482854471997441,-0.19893288023684924,3.333333333333333,3.920124340491835,1.3364804099173935,0.573209332213817,2.279058147980496,6.000000000000001,-0.9946644011842471,2.369803744437445
7538,-16.662135520565016,30.345220476608546,4.5719043494024,13.683084956043531,-0.06129307729734862,8.049264493113377,3.1808280840975485,1.3565703853143627,0.023291572051946,0.6666666666666666,0.0,1.0619161135277586,-0.01876267743929309,0.18776872129257727,0.2750366855116568,1.3422913570476611,3.1768305567476114,1.0038403239986775,6.9999999999999964,6.7114567852383065,6.1996011890843015,-0.11004412064862062,0.23612136924593596,13.683084956043531,0.034474655150558406,-0.009381338719646545,-0.6392249202899241,3.333333333333333,6.353661113495223,0.023291572051946,0.18048654245039905,6.692694107799014,6.000000000000005,-3.196124601449621,1.3910762653048492
6829,4.7097773565807595,8.938740533852966,5.603592812895628,13.648517890433729,-0.033266673312982345,7.310883844041566,3.8533933411780255,0.8318907611945965,-0.6776998693302487,0.6666666666666645,0.0,0.7340412334965254,-0.006023083052001702,0.12793220176890235,0.5149558773870955,1.2970032331797947,3.191208693914119,1.6407307113404663,6.999999999999979,6.4850161658989744,6.8710060486947295,-0.5954522514172675,-0.18766824163372336,13.648517890433729,0.06203293263840595,-0.003011541526000851,-0.3702648354639934,3.333333333333325,6.382417387828238,-0.6776998693302487,0.8363152488837545,6.478993082846973,5.999999999999985,-1.851324177319965,1.750199471717603
9522,-15.69004938214294,26.88266205172893,5.8887524384476455,11.192612669585989,0.055474013515114294,4.616737937202782,3.3495034171251423,1.2569362158093942,-0.06207840538416459,0.6666666666666647,0.0,0.6871222939355595,-0.020464905367503287,0.13645656093691946,-0.04960898845281819,0.6760533253521782,1.7884740442093685,2.312788160150216,6.99999999999998,3.3802666267608887,6.199360611011366,0.13948805933185016,0.40400110122466193,11.192612669585989,0.00012522935633762187,-0.010232452683751643,-0.033073253181885864,3.3333333333333206,3.576948088418737,-0.06207840538416459,-0.0949152317819237,3.3598017213933855,5.999999999999982,-0.16536626590942882,2.5392490213225063
3815,-23.410967277074498,33.206564640856506,5.149405033872954,9.795597363782003,0.09560161636920145,4.680669566958086,4.573870511898019,0.7378909222125718,0.7648467554561573,0.6666666666666667,0.0,-0.03447723704903516,-0.022107931079541118,-0.031292791601897185,0.6489070365408038,0.7929773151650111,0.9384978882450729,0.051865160438819446,7.0,3.9648865758250555,6.396218976670595,-0.07071191731451108,0.7136883243480419,9.795597363782003,-0.023232966088285845,-0.011053965539770559,0.38640559599034363,3.333333333333335,1.8769957764901457,0.7648467554561573,-0.16310899535615803,3.942778644745514,6.000000000000003,1.93202797995172,0.5755345219749287
