start_timestamp,end_timestamp,duration,travel_to,deploy,travel_from,cycle_type,event_key,ts,match_type,match_number,cycle_timestamp,filename,match_index
197.576475,209.93851,12.36203500000002,4.099828000000002,4.540001000000018,3.722206,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:19:15.576475000,akit_25-03-15_16-15-58.wpilog,108
209.93851,226.838525,16.900014999999996,4.300056999999981,7.119917000000015,5.480041,L4,2025practice,2025-03-15 16:15:58,Prac,0,2025-03-15 16:19:27.938510000,akit_25-03-15_16-15-58.wpilog,109
637.905462,690.192459,52.28699699999993,,,,L1,2025practice,2025-03-15 16:28:49,Prac,0,2025-03-15 16:39:26.905462000,akit_25-03-15_16-28-49.wpilog,110
544.667343,567.067322,22.39997900000003,12.659967000000051,4.360010999999986,5.380000999999993,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:11:13.667343000,akit_25-03-15_17-02-09.wpilog,111
567.067322,578.907323,11.84000100000003,4.880152000000066,3.7398659999998927,3.21998300000007,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:11:36.067322000,akit_25-03-15_17-02-09.wpilog,112
578.907323,590.227294,11.31997100000001,3.9000260000000253,4.759949000000006,2.6599959999999783,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:11:47.907323000,akit_25-03-15_17-02-09.wpilog,113
590.227294,598.607312,8.38001799999995,3.000016999999957,3.0799859999999626,2.3000150000000303,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:11:59.227294000,akit_25-03-15_17-02-09.wpilog,114
598.607312,616.967378,18.360066000000074,5.360022000000072,3.7000019999999267,9.300042000000076,L3,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:12:07.607312000,akit_25-03-15_17-02-09.wpilog,115
616.967378,628.687361,11.719982999999957,3.619995999999901,5.379963000000089,2.7200239999999667,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:12:25.967378000,akit_25-03-15_17-02-09.wpilog,116
628.687361,644.867339,16.179978000000006,4.040041999999971,6.399917000000073,5.740018999999961,L4,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:12:37.687361000,akit_25-03-15_17-02-09.wpilog,117
644.867339,658.307482,13.440143000000035,4.739989000000037,2.240022999999951,6.460131000000047,L2,2025practice,2025-03-15 17:02:09,Prac,0,2025-03-15 17:12:53.867339000,akit_25-03-15_17-02-09.wpilog,118
